hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,adults,children,babies,country,reserved_room_type,assigned_room_type,reservation_status,reservation_status_date,room_status,guest_type
Resort Hotel,0,35,2015,July,2,2,0,EST,G,G,Check-Out,15-07-2015,Desired,Family
Resort Hotel,0,78,2015,July,2,0,0,PRT,A,A,Check-Out,17-07-2015,Desired,Couples
Resort Hotel,0,31,2015,July,2,0,0,PRT,D,D,Check-Out,17-07-2015,Desired,Couples
Resort Hotel,0,78,2015,July,2,0,0,PRT,D,D,Check-Out,17-07-2015,Desired,Couples
Resort Hotel,0,78,2015,July,2,0,0,PRT,E,E,Check-Out,17-07-2015,Desired,Couples
Resort Hotel,0,44,2015,July,1,0,0,RUS,E,E,Check-Out,17-07-2015,Desired,Single
Resort Hotel,0,34,2015,July,2,1,0,GBR,F,F,Check-Out,17-07-2015,Desired,Family
Resort Hotel,0,87,2015,July,2,1,1,PRT,C,C,Check-Out,17-07-2015,Desired,Family
Resort Hotel,0,11,2015,July,3,1,0,PRT,C,C,Check-Out,18-07-2015,Desired,Family
Resort Hotel,0,115,2015,July,2,0,0,IRL,A,A,Check-Out,19-07-2015,Desired,Couples
Resort Hotel,0,86,2015,July,2,0,0,PRT,D,D,Check-Out,20-07-2015,Desired,Couples
Resort Hotel,0,41,2015,July,2,0,1,GBR,F,F,Check-Out,21-07-2015,Desired,Family
Resort Hotel,0,32,2015,July,2,0,0,DNK,C,C,Check-Out,23-07-2015,Desired,Couples
Resort Hotel,0,34,2015,July,2,1,0,GBR,D,D,Check-Out,17-07-2015,Desired,Family
Resort Hotel,0,34,2015,July,2,0,0,GBR,F,F,Check-Out,17-07-2015,Desired,Couples
Resort Hotel,1,100,2015,July,2,1,0,PRT,A,A,Canceled,29-05-2015,Desired,Family
Resort Hotel,0,44,2015,July,2,0,0,ESP,A,A,Check-Out,16-07-2015,Desired,Couples
Resort Hotel,0,304,2015,July,2,0,1,PRT,A,A,Check-Out,17-07-2015,Desired,Family
Resort Hotel,1,36,2015,July,2,0,0,PRT,E,E,Canceled,08-06-2015,Desired,Couples
Resort Hotel,0,117,2015,July,3,0,0,PRT,D,D,Check-Out,17-07-2015,Desired,Family
Resort Hotel,0,70,2015,July,2,0,0,ESP,A,A,Check-Out,17-07-2015,Desired,Couples
Resort Hotel,0,110,2015,July,2,0,0,PRT,E,E,Check-Out,18-07-2015,Desired,Couples
Resort Hotel,1,109,2015,July,2,0,0,PRT,A,A,Canceled,22-04-2015,Desired,Couples
Resort Hotel,0,33,2015,July,2,0,0,GBR,E,E,Check-Out,15-07-2015,Desired,Couples
Resort Hotel,0,33,2015,July,2,0,0,PRT,E,E,Check-Out,15-07-2015,Desired,Couples
Resort Hotel,0,33,2015,July,2,0,0,CZE,E,E,Check-Out,15-07-2015,Desired,Couples
Resort Hotel,0,0,2015,July,1,0,0,GBR,A,A,Check-Out,12-07-2015,Desired,Single
Resort Hotel,0,0,2015,July,2,0,0,DEU,A,A,Check-Out,12-07-2015,Desired,Couples
Resort Hotel,0,0,2015,July,2,0,0,ESP,G,G,Check-Out,12-07-2015,Desired,Couples
Resort Hotel,0,0,2015,July,2,0,0,ESP,A,A,Check-Out,12-07-2015,Desired,Couples
Resort Hotel,0,84,2015,July,2,0,0,PRT,A,A,Check-Out,13-07-2015,Desired,Couples
Resort Hotel,0,71,2015,July,2,0,0,ESP,A,A,Check-Out,13-07-2015,Desired,Couples
Resort Hotel,0,16,2015,July,2,0,0,ROU,C,C,Check-Out,13-07-2015,Desired,Couples
Resort Hotel,0,54,2015,July,2,0,0,PRT,E,F,Check-Out,14-07-2015,Un-Desired,Couples
Resort Hotel,0,8,2015,July,2,0,0,ESP,A,A,Check-Out,14-07-2015,Desired,Couples
Resort Hotel,0,36,2015,July,2,0,0,PRT,D,D,Check-Out,18-07-2015,Desired,Couples
Resort Hotel,0,40,2015,July,2,0,0,PRT,A,A,Check-Out,18-07-2015,Desired,Couples
Resort Hotel,1,59,2015,July,2,0,0,PRT,D,D,Canceled,19-05-2015,Desired,Couples
Resort Hotel,0,79,2015,July,2,2,0,PRT,G,G,Check-Out,19-07-2015,Desired,Family
Resort Hotel,0,32,2015,July,2,0,0,PRT,E,E,Check-Out,21-07-2015,Desired,Couples
Resort Hotel,0,110,2015,July,2,0,0,PRT,A,A,Check-Out,18-07-2015,Desired,Couples
Resort Hotel,0,33,2015,July,2,0,0,PRT,E,E,Check-Out,18-07-2015,Desired,Couples
Resort Hotel,0,53,2015,July,2,2,0,CN,G,G,Check-Out,13-07-2015,Desired,Family
Resort Hotel,0,2,2015,July,2,0,0,PRT,A,A,Check-Out,13-07-2015,Desired,Couples
Resort Hotel,0,8,2015,July,2,1,0,PRT,A,A,Check-Out,18-07-2015,Desired,Family
Resort Hotel,1,72,2015,July,2,0,0,PRT,A,A,Canceled,12-05-2015,Desired,Couples
Resort Hotel,0,12,2015,July,2,0,0,GBR,A,A,Check-Out,19-07-2015,Desired,Couples
Resort Hotel,0,48,2015,July,2,0,0,BRA,D,D,Check-Out,19-07-2015,Desired,Couples
Resort Hotel,0,90,2015,July,2,0,0,PRT,A,A,Check-Out,12-07-2015,Desired,Couples
Resort Hotel,0,34,2015,July,2,0,1,ESP,D,D,Check-Out,19-07-2015,Desired,Family
Resort Hotel,1,58,2015,July,3,1,0,PRT,C,C,Canceled,29-06-2015,Desired,Family
Resort Hotel,0,59,2015,July,2,0,0,GBR,A,A,Check-Out,19-07-2015,Desired,Couples
Resort Hotel,0,90,2015,July,2,0,1,PRT,A,A,Check-Out,19-07-2015,Desired,Family
Resort Hotel,0,116,2015,July,2,0,0,PRT,E,E,Check-Out,19-07-2015,Desired,Couples
Resort Hotel,0,31,2015,July,2,0,0,GBR,D,D,Check-Out,19-07-2015,Desired,Couples
Resort Hotel,1,51,2015,July,2,0,0,PRT,A,A,Canceled,03-07-2015,Desired,Couples
Resort Hotel,0,48,2015,July,2,0,0,GBR,D,D,Check-Out,19-07-2015,Desired,Couples
Resort Hotel,0,59,2015,July,2,0,0,ESP,E,E,Check-Out,19-07-2015,Desired,Couples
Resort Hotel,1,97,2015,July,2,0,0,PRT,E,E,Canceled,19-06-2015,Desired,Couples
Resort Hotel,0,12,2015,July,2,0,0,FRA,A,A,Check-Out,21-07-2015,Desired,Couples
Resort Hotel,0,64,2015,July,2,0,0,PRT,A,A,Check-Out,21-07-2015,Desired,Couples
Resort Hotel,0,31,2015,July,2,0,0,GBR,D,D,Check-Out,23-07-2015,Desired,Couples
Resort Hotel,0,59,2015,July,2,0,0,GBR,A,A,Check-Out,23-07-2015,Desired,Couples
Resort Hotel,1,55,2015,July,2,10,0,PRT,D,D,No-Show,12-07-2015,Desired,Family
Resort Hotel,0,81,2015,July,2,0,0,GBR,A,A,Check-Out,19-07-2015,Desired,Couples
Resort Hotel,0,1,2015,July,2,0,0,PRT,A,A,Check-Out,13-07-2015,Desired,Couples
Resort Hotel,0,34,2015,July,2,2,0,BEL,G,G,Check-Out,14-07-2015,Desired,Family
Resort Hotel,0,13,2015,July,2,0,0,ESP,A,A,Check-Out,14-07-2015,Desired,Couples
Resort Hotel,0,40,2015,July,2,0,0,FRA,F,E,Check-Out,14-07-2015,Un-Desired,Couples
Resort Hotel,0,1,2015,July,2,0,0,ESP,A,B,Check-Out,14-07-2015,Un-Desired,Couples
Resort Hotel,0,34,2015,July,2,0,0,BEL,A,A,Check-Out,14-07-2015,Desired,Couples
Resort Hotel,0,88,2015,July,2,0,0,ITA,D,D,Check-Out,15-07-2015,Desired,Couples
Resort Hotel,0,9,2015,July,2,0,0,ESP,A,A,Check-Out,15-07-2015,Desired,Couples
Resort Hotel,1,24,2015,July,2,0,0,PRT,A,A,Canceled,22-06-2015,Desired,Couples
Resort Hotel,0,97,2015,July,2,0,0,FRA,A,D,Check-Out,16-07-2015,Un-Desired,Couples
Resort Hotel,0,60,2015,July,2,0,1,FIN,E,E,Check-Out,16-07-2015,Desired,Family
Resort Hotel,0,100,2015,July,2,2,0,CN,G,G,Check-Out,16-07-2015,Desired,Family
Resort Hotel,0,50,2015,July,2,0,0,ESP,D,D,Check-Out,17-07-2015,Desired,Couples
Resort Hotel,1,47,2015,July,2,0,0,PRT,F,F,No-Show,12-07-2015,Desired,Couples
Resort Hotel,0,8,2015,July,2,2,0,IRL,H,H,Check-Out,17-07-2015,Desired,Family
Resort Hotel,0,34,2015,July,2,0,0,ESP,D,D,Check-Out,17-07-2015,Desired,Couples
Resort Hotel,0,47,2015,July,2,0,0,ESP,G,G,Check-Out,20-07-2015,Desired,Couples
Resort Hotel,0,115,2015,July,2,0,1,PRT,A,A,Check-Out,20-07-2015,Desired,Family
Resort Hotel,1,79,2015,July,2,0,0,PRT,A,A,Canceled,13-05-2015,Desired,Couples
Resort Hotel,0,91,2015,July,2,0,0,GBR,A,A,Check-Out,20-07-2015,Desired,Couples
Resort Hotel,0,98,2015,July,2,0,0,ESP,A,A,Check-Out,15-07-2015,Desired,Couples
Resort Hotel,0,109,2015,July,2,0,0,ESP,A,C,Check-Out,15-07-2015,Un-Desired,Couples
Resort Hotel,0,0,2015,July,2,0,0,AUS,A,C,Check-Out,15-07-2015,Un-Desired,Couples
Resort Hotel,0,98,2015,July,2,0,0,ESP,A,A,Check-Out,15-07-2015,Desired,Couples
Resort Hotel,0,0,2015,July,4,0,0,PRT,L,H,Check-Out,15-07-2015,Un-Desired,Family
Resort Hotel,0,9,2015,July,2,0,0,ESP,A,A,Check-Out,15-07-2015,Desired,Couples
Resort Hotel,0,62,2015,July,2,0,0,ESP,A,A,Check-Out,15-07-2015,Desired,Couples
Resort Hotel,1,45,2015,July,2,0,0,PRT,E,E,Canceled,18-06-2015,Desired,Couples
Resort Hotel,0,42,2015,July,2,0,0,USA,D,E,Check-Out,16-07-2015,Un-Desired,Couples
Resort Hotel,0,54,2015,July,2,0,0,PRT,A,A,Check-Out,16-07-2015,Desired,Couples
Resort Hotel,0,51,2015,July,2,0,0,ESP,A,A,Check-Out,16-07-2015,Desired,Couples
Resort Hotel,0,54,2015,July,2,0,0,PRT,A,A,Check-Out,16-07-2015,Desired,Couples
Resort Hotel,0,58,2015,July,2,0,0,ESP,E,F,Check-Out,16-07-2015,Un-Desired,Couples
Resort Hotel,0,0,2015,July,1,0,0,PRT,A,A,Check-Out,17-07-2015,Desired,Single
Resort Hotel,1,60,2015,July,2,0,0,PRT,D,D,Canceled,24-06-2015,Desired,Couples
Resort Hotel,1,321,2015,July,2,0,0,PRT,A,A,Canceled,05-03-2015,Desired,Couples
Resort Hotel,0,40,2015,July,2,0,0,ESP,D,D,Check-Out,18-07-2015,Desired,Couples
Resort Hotel,1,51,2015,July,2,0,0,PRT,D,D,Canceled,23-05-2015,Desired,Couples
Resort Hotel,0,38,2015,July,2,0,0,PRT,D,E,Check-Out,18-07-2015,Un-Desired,Couples
Resort Hotel,1,75,2015,July,2,0,0,PRT,D,D,Canceled,22-06-2015,Desired,Couples
Resort Hotel,0,101,2015,July,2,0,0,PRT,A,A,Check-Out,18-07-2015,Desired,Couples
Resort Hotel,1,42,2015,July,2,0,0,PRT,D,D,Canceled,01-06-2015,Desired,Couples
Resort Hotel,0,40,2015,July,2,0,0,ESP,D,D,Check-Out,18-07-2015,Desired,Couples
Resort Hotel,0,109,2015,July,3,0,0,PRT,E,E,Check-Out,18-07-2015,Desired,Family
Resort Hotel,1,81,2015,July,2,0,0,PRT,A,A,Canceled,24-04-2015,Desired,Couples
Resort Hotel,1,98,2015,July,2,0,0,PRT,A,A,Canceled,12-05-2015,Desired,Couples
Resort Hotel,0,32,2015,July,1,0,0,PRT,D,C,Check-Out,19-07-2015,Un-Desired,Single
Resort Hotel,0,72,2015,July,2,0,0,FRA,A,A,Check-Out,19-07-2015,Desired,Couples
Resort Hotel,0,115,2015,July,2,0,0,PRT,A,A,Check-Out,20-07-2015,Desired,Couples
Resort Hotel,0,118,2015,July,2,0,0,PRT,D,D,Check-Out,20-07-2015,Desired,Couples
Resort Hotel,0,81,2015,July,2,1,0,ESP,E,E,Check-Out,20-07-2015,Desired,Family
Resort Hotel,1,95,2015,July,2,0,0,PRT,A,A,Canceled,15-04-2015,Desired,Couples
Resort Hotel,0,16,2015,July,2,0,0,ROU,A,A,Check-Out,14-07-2015,Desired,Couples
Resort Hotel,0,56,2015,July,2,0,0,ESP,A,A,Check-Out,17-07-2015,Desired,Couples
Resort Hotel,0,88,2015,July,2,0,0,FIN,A,A,Check-Out,21-07-2015,Desired,Couples
Resort Hotel,0,41,2015,July,2,0,0,GBR,D,D,Check-Out,22-07-2015,Desired,Couples
Resort Hotel,1,40,2015,July,2,0,0,PRT,D,D,Canceled,03-07-2015,Desired,Couples
Resort Hotel,0,1,2015,July,1,0,0,PRT,A,A,Check-Out,15-07-2015,Desired,Single
Resort Hotel,0,1,2015,July,2,0,0,PRT,A,A,Check-Out,15-07-2015,Desired,Couples
Resort Hotel,0,1,2015,July,2,0,0,PRT,D,D,Check-Out,16-07-2015,Desired,Couples
Resort Hotel,1,76,2015,July,2,0,0,PRT,E,E,Canceled,27-05-2015,Desired,Couples
Resort Hotel,0,0,2015,July,2,0,0,ESP,A,C,Check-Out,18-07-2015,Un-Desired,Couples
Resort Hotel,0,49,2015,July,2,0,0,POL,E,F,Check-Out,19-07-2015,Un-Desired,Couples
Resort Hotel,0,76,2015,July,2,0,0,PRT,A,A,Check-Out,19-07-2015,Desired,Couples
Resort Hotel,0,73,2015,July,2,0,0,PRT,A,A,Check-Out,20-07-2015,Desired,Couples
Resort Hotel,0,73,2015,July,2,1,0,PRT,E,E,Check-Out,20-07-2015,Desired,Family
Resort Hotel,0,317,2015,July,2,2,0,PRT,H,G,Check-Out,20-07-2015,Un-Desired,Family
Resort Hotel,1,112,2015,July,1,0,0,PRT,A,A,Canceled,06-04-2015,Desired,Single
Resort Hotel,0,6,2015,July,2,0,0,ESP,A,A,Check-Out,21-07-2015,Desired,Couples
Resort Hotel,0,8,2015,July,2,0,0,ESP,A,A,Check-Out,21-07-2015,Desired,Couples
Resort Hotel,1,96,2015,July,2,0,0,PRT,A,A,Canceled,11-04-2015,Desired,Couples
Resort Hotel,1,96,2015,July,2,0,0,PRT,A,A,Canceled,11-04-2015,Desired,Couples
Resort Hotel,0,99,2015,July,2,0,0,IRL,A,A,Check-Out,23-07-2015,Desired,Couples
Resort Hotel,0,66,2015,July,2,0,0,IRL,A,B,Check-Out,25-07-2015,Un-Desired,Couples
Resort Hotel,0,38,2015,July,2,0,0,SWE,D,D,Check-Out,28-07-2015,Desired,Couples
Resort Hotel,0,38,2015,July,2,0,0,SWE,D,D,Check-Out,28-07-2015,Desired,Couples
Resort Hotel,0,113,2015,July,3,0,0,PRT,H,H,Check-Out,29-07-2015,Desired,Family
Resort Hotel,0,0,2015,July,1,0,0,PRT,A,C,Check-Out,15-07-2015,Un-Desired,Single
Resort Hotel,1,62,2015,July,2,0,0,PRT,A,A,Canceled,03-07-2015,Desired,Couples
Resort Hotel,1,39,2015,July,2,0,0,PRT,D,D,Canceled,27-06-2015,Desired,Couples
Resort Hotel,0,37,2015,July,2,0,0,POL,D,D,Check-Out,21-07-2015,Desired,Couples
Resort Hotel,1,58,2015,July,2,0,0,PRT,D,D,Canceled,25-06-2015,Desired,Couples
Resort Hotel,0,37,2015,July,2,2,0,GBR,H,H,Check-Out,23-07-2015,Desired,Family
Resort Hotel,0,57,2015,July,2,0,0,PRT,A,C,Check-Out,17-07-2015,Un-Desired,Couples
Resort Hotel,0,57,2015,July,2,0,0,PRT,A,A,Check-Out,17-07-2015,Desired,Couples
Resort Hotel,0,57,2015,July,2,0,0,PRT,A,A,Check-Out,17-07-2015,Desired,Couples
Resort Hotel,0,57,2015,July,2,0,0,PRT,A,C,Check-Out,17-07-2015,Un-Desired,Couples
Resort Hotel,0,57,2015,July,2,0,0,PRT,A,D,Check-Out,17-07-2015,Un-Desired,Couples
Resort Hotel,0,83,2015,July,2,2,0,GBR,G,G,Check-Out,24-07-2015,Desired,Family
Resort Hotel,0,57,2015,July,2,0,0,PRT,A,A,Check-Out,17-07-2015,Desired,Couples
Resort Hotel,0,57,2015,July,1,0,0,PRT,A,F,Check-Out,17-07-2015,Un-Desired,Single
Resort Hotel,1,57,2015,July,2,0,0,PRT,A,A,Canceled,13-07-2015,Desired,Couples
Resort Hotel,0,57,2015,July,2,0,0,PRT,A,C,Check-Out,17-07-2015,Un-Desired,Couples
Resort Hotel,0,57,2015,July,3,0,0,PRT,A,C,Check-Out,17-07-2015,Un-Desired,Family
Resort Hotel,0,57,2015,July,1,0,0,PRT,A,E,Check-Out,17-07-2015,Un-Desired,Single
Resort Hotel,0,57,2015,July,2,0,0,PRT,A,D,Check-Out,17-07-2015,Un-Desired,Couples
Resort Hotel,0,57,2015,July,2,0,0,PRT,A,D,Check-Out,17-07-2015,Un-Desired,Couples
Resort Hotel,0,57,2015,July,3,0,0,PRT,A,C,Check-Out,17-07-2015,Un-Desired,Family
Resort Hotel,0,57,2015,July,1,0,0,PRT,A,A,Check-Out,17-07-2015,Desired,Single
Resort Hotel,0,57,2015,July,2,0,0,PRT,A,A,Check-Out,17-07-2015,Desired,Couples
Resort Hotel,0,57,2015,July,2,0,0,PRT,A,A,Check-Out,17-07-2015,Desired,Couples
Resort Hotel,0,57,2015,July,2,0,0,PRT,A,A,Check-Out,17-07-2015,Desired,Couples
Resort Hotel,0,57,2015,July,2,0,0,PRT,A,A,Check-Out,17-07-2015,Desired,Couples
Resort Hotel,0,57,2015,July,2,0,0,PRT,A,C,Check-Out,17-07-2015,Un-Desired,Couples
Resort Hotel,1,66,2015,July,2,2,0,PRT,G,G,Canceled,02-07-2015,Desired,Family
Resort Hotel,0,13,2015,July,2,0,0,DNK,A,D,Check-Out,18-07-2015,Un-Desired,Couples
Resort Hotel,0,50,2015,July,2,0,0,FIN,F,F,Check-Out,17-07-2015,Desired,Couples
Resort Hotel,1,48,2015,July,1,0,0,PRT,A,A,Canceled,05-06-2015,Desired,Single
Resort Hotel,1,0,2015,July,2,0,0,PRT,F,F,Canceled,16-07-2015,Desired,Couples
Resort Hotel,0,7,2015,July,2,2,0,USA,C,C,Check-Out,17-07-2015,Desired,Family
Resort Hotel,0,0,2015,July,2,2,0,PRT,H,G,Check-Out,18-07-2015,Un-Desired,Family
Resort Hotel,1,66,2015,July,2,0,0,PRT,A,A,Canceled,02-07-2015,Desired,Couples
Resort Hotel,0,13,2015,July,2,1,0,PRT,A,D,Check-Out,18-07-2015,Un-Desired,Family
Resort Hotel,0,66,2015,July,2,0,0,DNK,A,A,Check-Out,18-07-2015,Desired,Couples
Resort Hotel,0,10,2015,July,2,0,0,ESP,D,D,Check-Out,19-07-2015,Desired,Couples
Resort Hotel,1,10,2015,July,2,0,0,PRT,A,A,Canceled,13-07-2015,Desired,Couples
Resort Hotel,1,58,2015,July,2,0,0,PRT,A,A,Canceled,19-06-2015,Desired,Couples
Resort Hotel,1,17,2015,July,2,0,0,PRT,A,A,Canceled,30-06-2015,Desired,Couples
Resort Hotel,0,19,2015,July,2,0,0,ESP,A,D,Check-Out,19-07-2015,Un-Desired,Couples
Resort Hotel,0,10,2015,July,2,0,0,IRL,D,D,Check-Out,21-07-2015,Desired,Couples
Resort Hotel,1,12,2015,July,2,0,0,PRT,E,E,Canceled,07-07-2015,Desired,Couples
Resort Hotel,0,10,2015,July,1,0,0,IRL,D,D,Check-Out,21-07-2015,Desired,Single
Resort Hotel,0,63,2015,July,2,0,0,PRT,A,F,Check-Out,20-07-2015,Un-Desired,Couples
Resort Hotel,1,35,2015,July,2,0,0,PRT,D,D,Canceled,13-06-2015,Desired,Couples
Resort Hotel,0,113,2015,July,2,0,0,PRT,A,A,Check-Out,22-07-2015,Desired,Couples
Resort Hotel,1,35,2015,July,2,0,0,PRT,D,D,Canceled,11-06-2015,Desired,Couples
Resort Hotel,0,68,2015,July,2,0,0,GBR,A,A,Check-Out,23-07-2015,Desired,Couples
Resort Hotel,0,113,2015,July,2,0,0,PRT,A,A,Check-Out,24-07-2015,Desired,Couples
Resort Hotel,0,21,2015,July,1,0,0,PRT,E,E,Check-Out,30-07-2015,Desired,Single
Resort Hotel,0,6,2015,July,2,0,0,PRT,A,A,Check-Out,17-07-2015,Desired,Couples
Resort Hotel,0,7,2015,July,2,0,0,PRT,A,F,Check-Out,19-07-2015,Un-Desired,Couples
Resort Hotel,0,17,2015,July,2,0,0,PRT,E,F,Check-Out,19-07-2015,Un-Desired,Couples
Resort Hotel,0,1,2015,July,2,0,0,PRT,D,E,Check-Out,19-07-2015,Un-Desired,Couples
Resort Hotel,0,2,2015,July,2,0,0,PRT,A,A,Check-Out,19-07-2015,Desired,Couples
Resort Hotel,1,15,2015,July,2,0,0,PRT,A,A,Canceled,06-07-2015,Desired,Couples
Resort Hotel,1,7,2015,July,2,0,0,PRT,A,A,Canceled,13-07-2015,Desired,Couples
Resort Hotel,0,11,2015,July,2,0,0,ESP,A,D,Check-Out,19-07-2015,Un-Desired,Couples
Resort Hotel,1,6,2015,July,2,0,0,PRT,A,C,No-Show,17-07-2015,Un-Desired,Couples
Resort Hotel,0,1,2015,July,2,0,0,PRT,D,D,Check-Out,19-07-2015,Desired,Couples
Resort Hotel,0,1,2015,July,2,0,0,ESP,D,E,Check-Out,19-07-2015,Un-Desired,Couples
Resort Hotel,0,48,2015,July,2,0,0,PRT,D,F,Check-Out,19-07-2015,Un-Desired,Couples
Resort Hotel,0,15,2015,July,2,0,0,PRT,A,E,Check-Out,19-07-2015,Un-Desired,Couples
Resort Hotel,1,3,2015,July,1,0,0,PRT,A,A,No-Show,17-07-2015,Desired,Single
Resort Hotel,1,23,2015,July,2,0,0,PRT,A,A,Canceled,04-07-2015,Desired,Couples
Resort Hotel,0,53,2015,July,2,0,0,PRT,A,A,Check-Out,22-07-2015,Desired,Couples
Resort Hotel,0,53,2015,July,2,1,0,PRT,A,A,Check-Out,22-07-2015,Desired,Family
Resort Hotel,0,94,2015,July,2,0,0,ESP,A,D,Check-Out,22-07-2015,Un-Desired,Couples
Resort Hotel,0,64,2015,July,1,0,0,PRT,A,A,Check-Out,22-07-2015,Desired,Single
Resort Hotel,0,53,2015,July,2,0,0,PRT,A,A,Check-Out,22-07-2015,Desired,Couples
Resort Hotel,0,53,2015,July,1,0,0,PRT,A,A,Check-Out,22-07-2015,Desired,Single
Resort Hotel,0,64,2015,July,1,0,0,PRT,A,A,Check-Out,22-07-2015,Desired,Single
Resort Hotel,0,53,2015,July,2,0,0,PRT,A,A,Check-Out,22-07-2015,Desired,Couples
Resort Hotel,0,24,2015,July,3,1,0,PRT,G,G,Check-Out,22-07-2015,Desired,Family
Resort Hotel,0,24,2015,July,2,0,0,PRT,E,E,Check-Out,23-07-2015,Desired,Couples
Resort Hotel,0,23,2015,July,2,2,0,ESP,G,G,Check-Out,24-07-2015,Desired,Family
Resort Hotel,0,53,2015,July,2,0,0,IRL,A,D,Check-Out,24-07-2015,Un-Desired,Couples
Resort Hotel,1,23,2015,July,2,2,0,PRT,G,G,Canceled,24-06-2015,Desired,Family
Resort Hotel,0,90,2015,July,2,0,0,PRT,A,A,Check-Out,24-07-2015,Desired,Couples
Resort Hotel,0,79,2015,July,2,0,0,PRT,E,E,Check-Out,24-07-2015,Desired,Couples
Resort Hotel,0,43,2015,July,2,0,0,GBR,A,A,Check-Out,24-07-2015,Desired,Couples
Resort Hotel,0,90,2015,July,2,0,0,PRT,A,A,Check-Out,24-07-2015,Desired,Couples
Resort Hotel,0,65,2015,July,2,0,0,ESP,A,A,Check-Out,25-07-2015,Desired,Couples
Resort Hotel,0,65,2015,July,2,0,0,ESP,D,D,Check-Out,25-07-2015,Desired,Couples
Resort Hotel,0,99,2015,July,3,0,0,FRA,H,H,Check-Out,25-07-2015,Desired,Family
Resort Hotel,0,25,2015,July,2,0,0,ESP,F,F,Check-Out,27-07-2015,Desired,Couples
Resort Hotel,0,92,2015,July,2,0,0,MOZ,A,A,Check-Out,20-07-2015,Desired,Couples
Resort Hotel,0,91,2015,July,2,1,0,BWA,A,A,Check-Out,20-07-2015,Desired,Family
Resort Hotel,0,38,2015,July,2,1,0,PRT,E,E,Check-Out,20-07-2015,Desired,Family
Resort Hotel,0,6,2015,July,2,0,0,GBR,D,D,Check-Out,20-07-2015,Desired,Couples
Resort Hotel,0,38,2015,July,2,0,0,ESP,D,D,Check-Out,20-07-2015,Desired,Couples
Resort Hotel,0,13,2015,July,2,0,0,DEU,A,A,Check-Out,20-07-2015,Desired,Couples
Resort Hotel,1,32,2015,July,2,0,0,PRT,D,D,Canceled,24-06-2015,Desired,Couples
Resort Hotel,0,315,2015,July,2,0,0,IRL,A,D,Check-Out,20-07-2015,Un-Desired,Couples
Resort Hotel,0,8,2015,July,2,0,0,GBR,A,D,Check-Out,20-07-2015,Un-Desired,Couples
Resort Hotel,1,0,2015,July,2,0,0,PRT,L,C,Canceled,17-07-2015,Un-Desired,Couples
Resort Hotel,0,91,2015,July,2,1,0,MOZ,A,A,Check-Out,20-07-2015,Desired,Family
Resort Hotel,0,3,2015,July,2,0,0,ESP,A,C,Check-Out,20-07-2015,Un-Desired,Couples
Resort Hotel,0,9,2015,July,3,0,0,PRT,A,A,Check-Out,21-07-2015,Desired,Family
Resort Hotel,0,19,2015,July,2,0,0,ESP,D,F,Check-Out,21-07-2015,Un-Desired,Couples
Resort Hotel,0,25,2015,July,2,0,0,PRT,E,E,Check-Out,24-07-2015,Desired,Couples
Resort Hotel,0,108,2015,July,2,1,0,LUX,A,A,Check-Out,24-07-2015,Desired,Family
Resort Hotel,1,37,2015,July,2,2,0,PRT,C,C,Canceled,18-07-2015,Desired,Family
Resort Hotel,0,45,2015,July,2,0,0,PRT,D,D,Check-Out,25-07-2015,Desired,Couples
Resort Hotel,0,64,2015,July,2,0,0,PRT,E,E,Check-Out,25-07-2015,Desired,Couples
Resort Hotel,0,44,2015,July,2,0,0,PRT,E,E,Check-Out,22-07-2015,Desired,Couples
Resort Hotel,0,26,2015,July,2,0,0,PRT,A,A,Check-Out,22-07-2015,Desired,Couples
Resort Hotel,1,96,2015,July,2,0,0,PRT,A,A,Canceled,29-04-2015,Desired,Couples
Resort Hotel,1,123,2015,July,2,0,1,PRT,E,E,Canceled,04-06-2015,Desired,Family
Resort Hotel,1,42,2015,July,2,2,0,PRT,H,H,Canceled,11-06-2015,Desired,Family
Resort Hotel,0,59,2015,July,2,0,0,PRT,E,E,Check-Out,23-07-2015,Desired,Couples
Resort Hotel,0,28,2015,July,2,0,0,GBR,A,A,Check-Out,23-07-2015,Desired,Couples
Resort Hotel,0,106,2015,July,2,1,1,PRT,C,C,Check-Out,23-07-2015,Desired,Family
Resort Hotel,0,1,2015,July,2,0,0,PRT,D,D,Check-Out,19-07-2015,Desired,Couples
Resort Hotel,0,0,2015,July,2,2,0,PRT,C,C,Check-Out,19-07-2015,Desired,Family
Resort Hotel,0,4,2015,July,1,2,0,PRT,G,G,Check-Out,20-07-2015,Desired,Family
Resort Hotel,0,3,2015,July,1,0,0,CN,D,E,Check-Out,21-07-2015,Un-Desired,Single
Resort Hotel,0,73,2015,July,2,1,0,PRT,D,D,Check-Out,25-07-2015,Desired,Family
Resort Hotel,0,44,2015,July,2,0,0,ESP,E,E,Check-Out,25-07-2015,Desired,Couples
Resort Hotel,0,95,2015,July,2,0,0,PRT,A,A,Check-Out,25-07-2015,Desired,Couples
Resort Hotel,0,94,2015,July,2,0,0,PRT,A,D,Check-Out,25-07-2015,Un-Desired,Couples
Resort Hotel,1,40,2015,July,2,0,0,PRT,D,D,Canceled,24-06-2015,Desired,Couples
Resort Hotel,0,64,2015,July,2,0,0,PRT,D,D,Check-Out,25-07-2015,Desired,Couples
